X1	X2	Y
0.2683772805773592	-1.0706355564808892	1
1.7430410931877467	0.19266157591525193	1
-0.21988525512095938	-0.9540179129897792	0
0.8725483436306045	-0.5397363435386741	1
0.06652072831213611	0.002875921525488287	0
0.9287681386795054	0.9863524221914859	0
0.2788602401492264	-0.5418556857836034	0
-1.2461152925405856	0.05074810984270576	1
-0.46536812595783417	-1.1181696092505649	1
-1.0726272299543747	-1.2044223687735638	1
-1.370247882135739	0.3801845620122243	1
0.3432615250493062	0.6115833001269811	0
1.1310179599737704	-0.29152908820897044	0
-0.1436939782862612	-1.602688776196298	1
-0.5038119124829631	1.6525482840584984	0
-1.0826362599735753	0.49105386273142837	0
0.8643093758447397	0.9423608422254751	0
1.4786421789279687	-1.430534059399558	1
0.3118634640689858	0.7306809400813646	0
0.6978122154979916	-0.9609595228321033	1
0.29211458373916904	1.4331345926598777	0
0.7336238649802184	1.1967056117305122	0
0.44305978901268844	0.6279565218963238	0
0.336785912045263	0.19241612207960224	0
1.1298253780882714	0.1661129987193241	0
-0.793275731315691	1.4214338760469984	0
-0.3966183950173684	1.4029339571671353	0
1.0124126532236963	0.2188856624578215	1
-0.13535314933497847	-1.3859065919779894	1
0.7200266269245638	1.255418611590882	0
-0.07922581286883405	1.7333614482730448	0
0.080494369622409	0.0014943445098941745	0
-0.7111466910996279	-0.3454756084159895	1
-0.479002488615935	0.251084602643592	0
0.41714850525454805	0.4470892188902418	0
-0.5733449184445852	1.2532046755835937	0
-1.432090410169895	1.156406565608827	0
-1.3740142978317529	1.0740425422204323	0
0.2752340901368919	1.6600034645829964	0
-0.649044402668556	0.22354276088048086	0
0.8249331740230678	-0.8062272669660685	1
0.23530139377350145	-1.1932487659094737	1
0.32453076066676106	0.2696199828223671	0
-1.897181385160838	0.15334153384502355	1
1.1308085949780708	-0.2841347428749155	0
-0.8092894014182164	-1.220831980436365	1
-0.11367855920603272	2.0628516734963696	0
0.30648037323498417	-0.9892631643697716	1
-0.40212685127225584	-1.382541701797718	1
1.599323492695494	0.7102879778726696	1
-0.05701128991554581	-1.9642916634912106	1
-1.1664044450260547	-1.4344296299252435	1
0.6423521269401719	-1.1909880714114998	1
0.12155251583185617	-1.9050620913634606	1
1.6542072238034158	-1.2432905701390453	1
0.1738962594332313	1.228614968077323	0
0.713029447198428	1.3414807205517123	0
0.9506963795957509	-0.048873310165834766	0
-0.10709202701276595	-0.34864519271248945	1
-0.07477955848520385	-1.8027530717600608	1
1.9205786793979691	-1.3875003130678927	1
0.22686336987591438	-0.8991104773967727	0
-0.4092117587939359	0.057522131143949266	0
-0.6176589603492068	-1.0603544372328018	1
-0.5217126416271053	1.3371344326635815	0
0.8278846311317796	1.189215958828916	0
-1.2131264855033521	-1.6026690491799094	1
-0.2875763225219894	0.6488474318469412	0
-0.8450918957309973	-1.4495676934102824	1
1.122209977891804	-0.13902956272325628	1
-0.29191228138553327	-1.6459484274948593	1
0.10917324490328655	-1.0242574571521987	1
-2.178146352544415	0.3861726287440349	1
-1.3410729313247354	1.3221725225720475	0
-0.9000926336259064	-0.5661037267752341	1
0.36671522486970454	-0.7042496337465776	0
-0.1212890460636631	1.263107567968687	0
-0.7066920411021882	0.6200478329622885	0
-0.9814464067325375	1.2996683270748552	0
1.055193286423729	0.40798472796783836	0
-1.8009339152489838	0.9897417566565395	1
0.805309262900802	1.4929396397484942	0
0.724881501696248	-0.649650271085298	0
1.333574118743589	-1.013697007676178	1
1.0772919612939145	-1.1316975426290106	1
-0.17139225579422515	-0.6002468552611481	0
-0.17110284014994456	1.399638053038921	0
0.8623509097685489	-1.4789145683071752	1
0.5440537925350988	0.5780312507152192	0
-2.3418674470989322	0.5610738336582861	1
-0.13009686966029568	0.4749193919929755	0
0.30793717189019026	0.5976552364314004	0
0.3470497938184035	-0.29468088345193183	0
-0.2938072265399606	-0.13244355155281717	1
1.1568832201779748	-0.7709525827626382	1
1.700207834345662	-0.818385335321266	1
0.22445049200939865	1.1928766477713162	0
0.2755066675949366	1.2384342442382903	0
1.1943524463409316	1.0385170052958148	0
-1.0706885149661558	-0.11125321591617869	0
0.8749531407995391	0.11643652022493842	0
1.2089382035012735	0.19497812738947817	1
1.4365329136679543	0.6604863666576272	1
-0.6875215265836376	1.3268480841750907	0
-1.3102890699831318	0.06396198189716844	1
-0.07358752249363236	0.6220579403410035	0
-0.09342945572620737	-0.936457728147005	0
-0.5179240376908762	-0.47745259398642276	0
-1.2178944891807684	0.32164711166536564	1
-1.1755434897630952	-1.2516875202398008	1
-0.6451761351988478	1.4956031701808068	0
-0.4005023061634823	2.2079511031233534	0
-0.029937382989336722	-0.4569922462202169	0
-1.225974931424576	1.4533596069956154	0
0.5179936696237064	1.2195793052614743	0
0.2297539507134966	-0.20270122547612676	0
-1.380443328180822	-0.20752553934203594	0
1.2064118560056265	0.22551494852292356	1
0.7276768525121727	-0.4396009659841754	0
0.337504030810805	-0.33988026328655135	0
-0.7059736769778705	-0.20433102794017532	0
-0.7372942747294281	0.05950399908593912	0
-0.6151605778841895	-0.753580645513368	1
0.10895320239846343	-0.06547100119408915	0
-0.507802128547158	-1.0640362188551635	1
-0.3180392874556955	-1.4253845767046354	1
-0.076540223712214	-0.825643427068561	1
1.4839521146928636	-0.3235173991826491	1
-0.9520716291015034	1.5745334029692017	0
